label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62
thumbs_up,0.0,0.0,0.0,0.018033135682344437,-0.31246253848075867,-0.037591494619846344,0.14759907126426697,-0.5967187881469727,-0.06447214633226395,0.2719990313053131,-0.7837632894515991,-0.08733122795820236,0.30690792202949524,-0.9517392516136169,-0.10663675516843796,0.4394703805446625,-0.6056711673736572,-0.03543001040816307,0.49286627769470215,-0.4641413390636444,-0.07668249309062958,0.4151606857776642,-0.37745803594589233,-0.12808367609977722,0.32822808623313904,-0.3772293031215668,-0.16539089381694794,0.5157540440559387,-0.42503830790519714,-0.04610759764909744,0.5197567939758301,-0.29043611884117126,-0.058079224079847336,0.4369463622570038,-0.22687354683876038,-0.09320523589849472,0.3533068001270294,-0.22956888377666473,-0.12495792657136917,0.5515015721321106,-0.22258371114730835,-0.05724760517477989,0.5421607494354248,-0.1155090257525444,-0.07237496972084045,0.46571317315101624,-0.059799522161483765,-0.07440560311079025,0.38996610045433044,-0.06024695560336113,-0.08015137910842896,0.5615348815917969,-0.02162695862352848,-0.07245925068855286,0.555171012878418,0.045079972594976425,-0.09115942567586899,0.472076416015625,0.08842171728610992,-0.07182001322507858,0.3999788761138916,0.09438593685626984,-0.04979884251952171
thumbs_up,0.0,0.0,0.0,0.021931950002908707,-0.34284695982933044,0.04860496148467064,0.1503855139017105,-0.6004082560539246,0.07227439433336258,0.2627841830253601,-0.7863206267356873,0.08296911418437958,0.2677377462387085,-0.9634917974472046,0.09411579370498657,0.4249282479286194,-0.5801175832748413,0.08166108280420303,0.4821574091911316,-0.5249488949775696,0.11492348462343216,0.40297260880470276,-0.4441494941711426,0.11488766223192215,0.3332710266113281,-0.4164074957370758,0.10817088186740875,0.49690091609954834,-0.4124348759651184,0.05181261524558067,0.4727989733219147,-0.32163920998573303,0.11465441435575485,0.3832431137561798,-0.2659315764904022,0.10381979495286942,0.31810641288757324,-0.24329732358455658,0.0786329135298729,0.5129061341285706,-0.21100012958049774,0.029728224501013756,0.48806849122047424,-0.1666015237569809,0.06550499051809311,0.4105261564254761,-0.12499474734067917,0.05993833392858505,0.34232473373413086,-0.11618869751691818,0.04326747730374336,0.49541258811950684,-0.01686033420264721,0.013844648376107216,0.5758029818534851,0.029868360608816147,0.03785024955868721,0.599797785282135,0.07959919422864914,0.06207045912742615,0.6121789813041687,0.10403910279273987,0.07890579104423523
thumbs_up,0.0,0.0,0.0,0.0270429365336895,-0.3339024782180786,0.03831082209944725,0.14469610154628754,-0.5773119330406189,0.05045393481850624,0.2528015077114105,-0.768275797367096,0.049491096287965775,0.2676785886287689,-0.9374194741249084,0.044260963797569275,0.40174832940101624,-0.5726878643035889,0.035435035824775696,0.5559507608413696,-0.6301066875457764,0.05247989669442177,0.6310251355171204,-0.688328742980957,0.05249785631895065,0.6726681590080261,-0.7399442195892334,0.04297167807817459,0.4944379925727844,-0.43442055583000183,0.005995598621666431,0.5036752820014954,-0.3342989683151245,0.02540602721273899,0.4172629714012146,-0.27951547503471375,0.019091293215751648,0.3442227244377136,-0.27141350507736206,0.007544099818915129,0.5300763845443726,-0.24490341544151306,-0.01577017456293106,0.5149853825569153,-0.15806660056114197,-0.010504603385925293,0.4403524398803711,-0.11208073794841766,-0.007121068425476551,0.37102532386779785,-0.10777219384908676,-0.01016437541693449,0.5319675207138062,-0.06534503400325775,-0.0334058441221714,0.5757103562355042,0.03513089194893837,-0.03418499976396561,0.5497382283210754,0.10708902031183243,-0.018111126497387886,0.5142930150032043,0.1481471210718155,-2.943991967185866e-05
thumbs_up,0.0,0.0,0.0,0.04300365224480629,-0.37490662932395935,0.049330949783325195,0.16135650873184204,-0.6479053497314453,0.06692109256982803,0.28242748975753784,-0.8148785829544067,0.07330621033906937,0.33916905522346497,-0.9407253861427307,0.08173728734254837,0.488322913646698,-0.6399919986724854,0.044062986969947815,0.553087592124939,-0.5995966196060181,0.0641985535621643,0.4694141149520874,-0.5020647644996643,0.060128312557935715,0.39132970571517944,-0.4672923684120178,0.05395025759935379,0.5650379657745361,-0.4640046954154968,0.011805384419858456,0.5738951563835144,-0.3861440122127533,0.06295960396528244,0.47176074981689453,-0.3167456090450287,0.054169993847608566,0.3898467421531677,-0.2939395606517792,0.032018352299928665,0.5877465009689331,-0.25292685627937317,-0.010886765085160732,0.5886260271072388,-0.20156770944595337,0.014404045417904854,0.5016886591911316,-0.14840058982372284,0.009533907286822796,0.42278218269348145,-0.13171586394309998,-0.0038951223250478506,0.5759326815605164,-0.03968765214085579,-0.02650933526456356,0.7249693274497986,0.006855720188468695,-0.013613598421216011,0.7951452732086182,0.03925241529941559,0.007553726900368929,0.8417853116989136,0.04918164759874344,0.025203634053468704
thumbs_up,0.0,0.0,0.0,0.025972671806812286,-0.34169864654541016,0.0681697353720665,0.14503780007362366,-0.6106659770011902,0.10031777620315552,0.2570239007472992,-0.7990327477455139,0.11385715007781982,0.2860288619995117,-0.9582210183143616,0.12507399916648865,0.4207359254360199,-0.6164319515228271,0.08688084036111832,0.5474535822868347,-0.6328050494194031,0.11072392016649246,0.55450040102005,-0.58486008644104,0.10970750451087952,0.5480019450187683,-0.5497450828552246,0.10286179929971695,0.5108120441436768,-0.4696667492389679,0.04880250617861748,0.5192436575889587,-0.42507845163345337,0.10204321146011353,0.4395964443683624,-0.36205267906188965,0.10555093735456467,0.37710651755332947,-0.325626939535141,0.09507870674133301,0.5454685091972351,-0.2817671597003937,0.017721164971590042,0.5324874520301819,-0.26464805006980896,0.06074043735861778,0.4633808434009552,-0.21854181587696075,0.0727456659078598,0.39514049887657166,-0.1973447948694229,0.06741776317358017,0.5489081740379333,-0.09442101418972015,-0.008914041332900524,0.5657519698143005,-0.08049855381250381,0.025591574609279633,0.5111727118492126,-0.048362523317337036,0.056196000427007675,0.4514572024345398,-0.027336126193404198,0.0784471184015274
thumbs_up,0.0,0.0,0.0,0.00612865574657917,-0.3594856560230255,0.04858295992016792,0.12718082964420319,-0.6199370622634888,0.0769292563199997,0.24809280037879944,-0.7999512553215027,0.09276475757360458,0.27922919392585754,-0.9602245092391968,0.10855358839035034,0.40418189764022827,-0.6175050735473633,0.10388245433568954,0.42920807003974915,-0.6714458465576172,0.12215404212474823,0.3532907962799072,-0.6029478907585144,0.1029832661151886,0.28648409247398376,-0.5355058312416077,0.08624272793531418,0.47920745611190796,-0.4828099012374878,0.07508867979049683,0.4556426405906677,-0.5057884454727173,0.12721054255962372,0.3721452057361603,-0.45983588695526123,0.10900665819644928,0.3006811738014221,-0.408469557762146,0.08227165043354034,0.5059386491775513,-0.3159543573856354,0.050174977630376816,0.4823177456855774,-0.34406137466430664,0.08714840561151505,0.4065917134284973,-0.3099224269390106,0.07935450226068497,0.33643946051597595,-0.26840940117836,0.06129690259695053,0.5077224373817444,-0.1388327032327652,0.028663594275712967,0.5039865374565125,-0.15856583416461945,0.05493445694446564,0.4269472360610962,-0.13067665696144104,0.07703620940446854,0.35904425382614136,-0.09351982176303864,0.09370958060026169
thumbs_up,0.0,0.0,0.0,0.04654352739453316,-0.35513949394226074,0.03694090619683266,0.15974603593349457,-0.6080740690231323,0.04171745106577873,0.2626183032989502,-0.7978017330169678,0.038197197020053864,0.29786643385887146,-0.9546075463294983,0.04000173881649971,0.4141662120819092,-0.6304572224617004,0.01103569008409977,0.47360149025917053,-0.6073580384254456,0.0179489366710186,0.39651840925216675,-0.5106350779533386,0.015059269964694977,0.3257589638233185,-0.45305395126342773,0.008347751572728157,0.4983689785003662,-0.47278958559036255,-0.021213753148913383,0.5233513712882996,-0.4438280165195465,9.210593270836398e-05,0.4364188313484192,-0.37532785534858704,-0.006690595764666796,0.3645167350769043,-0.32751932740211487,-0.024749040603637695,0.5384688377380371,-0.2768067717552185,-0.044394344091415405,0.5567947030067444,-0.2853904068470001,-0.04547443240880966,0.46685245633125305,-0.2422386109828949,-0.041595011949539185,0.38634276390075684,-0.20784436166286469,-0.04549948871135712,0.5457106232643127,-0.07859945297241211,-0.061389047652482986,0.7205234169960022,-0.061055056750774384,-0.07282138615846634,0.8328441977500916,-0.042620256543159485,-0.06348569691181183,0.9248529672622681,-0.04215410724282265,-0.054724499583244324
thumbs_up,0.0,0.0,0.0,0.042330820113420486,-0.366892009973526,0.049828920513391495,0.1656571626663208,-0.6250094771385193,0.06293012201786041,0.2951742708683014,-0.7958456873893738,0.0642484724521637,0.3333252966403961,-0.9428118467330933,0.06864795088768005,0.4615105092525482,-0.6433340311050415,0.03869761526584625,0.5600093603134155,-0.5689181685447693,0.05905557796359062,0.5112301707267761,-0.4695471525192261,0.061414800584316254,0.45241793990135193,-0.42167189717292786,0.059705816209316254,0.5380734801292419,-0.4810044467449188,0.0019817431457340717,0.5533376932144165,-0.3609163761138916,0.04642294719815254,0.46235164999961853,-0.2914436161518097,0.040132131427526474,0.3817398250102997,-0.269097238779068,0.01931147649884224,0.5640278458595276,-0.273162841796875,-0.024143390357494354,0.5831839442253113,-0.20678912103176117,-0.00813280139118433,0.48794713616371155,-0.15804944932460785,-0.0035143971908837557,0.4030792713165283,-0.1498003900051117,-0.008812508545815945,0.5570099949836731,-0.05571450665593147,-0.04294504597783089,0.7458409667015076,-0.019709894433617592,-0.03281243517994881,0.8498267531394958,-0.004636656958609819,-0.005031337961554527,0.9277811050415039,-0.017403297126293182,0.016617726534605026
thumbs_up,0.0,0.0,0.0,0.003488068236038089,-0.3323448598384857,0.04089219123125076,0.13780155777931213,-0.5989243388175964,0.0602809339761734,0.2606350779533386,-0.7884337306022644,0.06644178181886673,0.27388060092926025,-0.9617636799812317,0.0700567215681076,0.40063488483428955,-0.6153786778450012,0.06826376914978027,0.5448429584503174,-0.5851707458496094,0.08537006378173828,0.5809182524681091,-0.5463624596595764,0.07868192344903946,0.5811648964881897,-0.5275298357009888,0.06674457341432571,0.49218323826789856,-0.46739059686660767,0.03681563213467598,0.5213539004325867,-0.34762340784072876,0.06965353339910507,0.4364805519580841,-0.28969159722328186,0.06153148412704468,0.3558776080608368,-0.2767831087112427,0.04729946330189705,0.5281491875648499,-0.2738487422466278,0.010448133572936058,0.5336442589759827,-0.17651405930519104,0.032416168600320816,0.45271754264831543,-0.12367382645606995,0.03845544531941414,0.3786918520927429,-0.11646123975515366,0.03301316499710083,0.5331399440765381,-0.08650918304920197,-0.013116574846208096,0.5345099568367004,-0.005372390151023865,0.0033833470661193132,0.4549374580383301,0.03675805404782295,0.028702616691589355,0.38379037380218506,0.050240106880664825,0.0494018979370594
peace_sign,0.0,0.0,0.0,0.10715125501155853,-0.08068208396434784,-0.05274470895528793,0.16251856088638306,-0.2222728431224823,-0.07461781799793243,0.14504866302013397,-0.3474750518798828,-0.10026674717664719,0.10970140248537064,-0.45848941802978516,-0.12070013582706451,0.1421140432357788,-0.48275279998779297,-0.01850634068250656,0.20453916490077972,-0.6548265814781189,-0.05602499842643738,0.23168842494487762,-0.7591090202331543,-0.08056453615427017,0.2439044713973999,-0.8521034121513367,-0.09666983038187027,0.05721332132816315,-0.5042988061904907,-0.031169386580586433,0.049466077238321304,-0.7500656843185425,-0.08360888808965683,0.04600890353322029,-0.8886436223983765,-0.11565597355365753,0.03596963360905647,-0.9993528723716736,-0.1299612820148468,-0.022278089076280594,-0.46004518866539,-0.05170048028230667,-0.018998319283127785,-0.6125851273536682,-0.14197368919849396,0.032689034938812256,-0.48246219754219055,-0.15747234225273132,0.06262586265802383,-0.372843474149704,-0.14022517204284668,-0.09344249963760376,-0.37490391731262207,-0.07513348758220673,-0.06969308108091354,-0.47633880376815796,-0.1541963666677475,-0.015353602357208729,-0.3941272497177124,-0.1591157168149948,0.01946178264915943,-0.31016626954078674,-0.1427145153284073
peace_sign,0.0,0.0,0.0,0.11299619823694229,-0.08494961261749268,-0.05110813304781914,0.17359602451324463,-0.22006487846374512,-0.07278062403202057,0.1720835119485855,-0.3529185652732849,-0.09915612637996674,0.16229291260242462,-0.47748029232025146,-0.11982227116823196,0.16091585159301758,-0.4749683737754822,-0.012234113179147243,0.23580951988697052,-0.6479025483131409,-0.0504237562417984,0.2726265490055084,-0.7506070137023926,-0.07589360326528549,0.29356706142425537,-0.8423651456832886,-0.09188840538263321,0.08038097620010376,-0.5001257061958313,-0.02421695366501808,0.08775730431079865,-0.7483260631561279,-0.07599269598722458,0.09469938278198242,-0.8867900371551514,-0.10584010183811188,0.0922461450099945,-0.9957362413406372,-0.11904948204755783,-0.0005846719723194838,-0.46672654151916504,-0.045218829065561295,0.022249994799494743,-0.630750834941864,-0.13310794532299042,0.06722918897867203,-0.5026590824127197,-0.14621154963970184,0.08744163066148758,-0.39198800921440125,-0.12817806005477905,-0.07741405069828033,-0.3967602252960205,-0.06941869854927063,-0.03857628256082535,-0.5062721967697144,-0.14409589767456055,0.01182161457836628,-0.4298318028450012,-0.1478378027677536,0.036824870854616165,-0.3491252362728119,-0.13174127042293549
peace_sign,0.0,0.0,0.0,0.11254581809043884,-0.08945094048976898,-0.047662340104579926,0.17270012199878693,-0.23872826993465424,-0.065092071890831,0.16668321192264557,-0.37951919436454773,-0.08697330206632614,0.14544329047203064,-0.49778762459754944,-0.10339999198913574,0.16360250115394592,-0.4769878089427948,-0.009166744537651539,0.24161681532859802,-0.6476730108261108,-0.04536183923482895,0.279813289642334,-0.7505300641059875,-0.06951507925987244,0.30250656604766846,-0.8420578241348267,-0.0848904699087143,0.08189930021762848,-0.5032079219818115,-0.021439386531710625,0.08976888656616211,-0.7500861287117004,-0.07149304449558258,0.0994194969534874,-0.8861668109893799,-0.10036037117242813,0.09958609938621521,-0.9950289130210876,-0.11293553560972214,0.00028700687107630074,-0.4710976183414459,-0.042028311640024185,0.02481812797486782,-0.6371457576751709,-0.12774039804935455,0.07037181407213211,-0.5076977014541626,-0.13917528092861176,0.08876246958971024,-0.3943825364112854,-0.12028532475233078,-0.07635267078876495,-0.40258240699768066,-0.06558366864919662,-0.03828814625740051,-0.5134232640266418,-0.1392107754945755,0.010835272260010242,-0.433193176984787,-0.1416342854499817,0.03370844945311546,-0.34769290685653687,-0.12448649853467941
peace_sign,0.0,0.0,0.0,0.10984425991773605,-0.08588039129972458,-0.049268756061792374,0.17310358583927155,-0.23056337237358093,-0.0684109777212143,0.16928315162658691,-0.367938369512558,-0.09157099574804306,0.14920489490032196,-0.487113893032074,-0.10915662348270416,0.1659090518951416,-0.4727911651134491,-0.011804554611444473,0.24274468421936035,-0.6454215049743652,-0.048492126166820526,0.28086134791374207,-0.7484021782875061,-0.07332075387239456,0.3030639588832855,-0.8397536873817444,-0.08937784284353256,0.08208248019218445,-0.5001236200332642,-0.023796232417225838,0.0900515466928482,-0.7507382035255432,-0.0746554583311081,0.09967018663883209,-0.8865291476249695,-0.10608016699552536,0.09916979819536209,-0.9950704574584961,-0.1208161860704422,-0.0003996308660134673,-0.46976351737976074,-0.044057466089725494,0.02500562183558941,-0.6357444524765015,-0.13036920130252838,0.07490011304616928,-0.5102365016937256,-0.14610505104064941,0.09636867046356201,-0.3999388515949249,-0.13077209889888763,-0.07691400498151779,-0.403602659702301,-0.06715663522481918,-0.03550035133957863,-0.510636568069458,-0.14180223643779755,0.015407576225697994,-0.4318237602710724,-0.1471259742975235,0.03984540328383446,-0.348086416721344,-0.1326136738061905
peace_sign,0.0,0.0,0.0,0.10377449542284012,-0.0971762016415596,-0.049652181565761566,0.16135916113853455,-0.2430800050497055,-0.06857171654701233,0.16141672432422638,-0.387467622756958,-0.09198557585477829,0.14078694581985474,-0.5117765069007874,-0.11005935817956924,0.15841254591941833,-0.4814261198043823,-0.006184630561619997,0.23377105593681335,-0.6479039192199707,-0.04097255319356918,0.26957255601882935,-0.748948335647583,-0.06517753005027771,0.2896440029144287,-0.8411573171615601,-0.08178767561912537,0.07741183042526245,-0.508465588092804,-0.01905331201851368,0.08476872742176056,-0.7538598775863647,-0.06760558485984802,0.09098169207572937,-0.8882573843002319,-0.097146175801754,0.08868133276700974,-0.9960600733757019,-0.11108013987541199,-0.003827504115179181,-0.4730816185474396,-0.04098985716700554,0.012498786672949791,-0.6390758156776428,-0.12760643661022186,0.05826941505074501,-0.5149470567703247,-0.1434744894504547,0.08189719915390015,-0.40558385848999023,-0.12824802100658417,-0.0819944217801094,-0.39946308732032776,-0.06589199602603912,-0.05225694924592972,-0.5077356100082397,-0.14260601997375488,-0.0016486983513459563,-0.4337195158004761,-0.14984597265720367,0.028966093435883522,-0.3527357876300812,-0.13658592104911804
peace_sign,0.0,0.0,0.0,0.108037568628788,-0.09310650825500488,-0.048178549855947495,0.1676134169101715,-0.23633266985416412,-0.06771627068519592,0.16320718824863434,-0.3760562539100647,-0.09198025614023209,0.1488896757364273,-0.49822887778282166,-0.11056699603796005,0.16368074715137482,-0.4797697365283966,-0.01002663467079401,0.24009646475315094,-0.646204948425293,-0.048025742173194885,0.27738696336746216,-0.747100830078125,-0.07366001605987549,0.29877978563308716,-0.8388834595680237,-0.09068507701158524,0.08043452352285385,-0.5089942812919617,-0.02360285073518753,0.08806461840867996,-0.754891574382782,-0.07584543526172638,0.09543541818857193,-0.887905478477478,-0.10634983330965042,0.0948893129825592,-0.9954878091812134,-0.1201966404914856,-0.0016774843679741025,-0.4771886169910431,-0.045814234763383865,0.019274786114692688,-0.6423869132995605,-0.1338065266609192,0.06874234229326248,-0.5118732452392578,-0.14840854704380035,0.09492084383964539,-0.4000886082649231,-0.1319335699081421,-0.07846397906541824,-0.40518918633461,-0.0709824338555336,-0.04046862944960594,-0.5015589594841003,-0.14809024333953857,0.012322177179157734,-0.42213818430900574,-0.155519038438797,0.04344478249549866,-0.34154051542282104,-0.14187346398830414
peace_sign,0.0,0.0,0.0,0.10969824343919754,-0.09073692560195923,-0.04780106246471405,0.17034940421581268,-0.24319536983966827,-0.06407557427883148,0.16606049239635468,-0.3802027404308319,-0.08469824492931366,0.14795835316181183,-0.498771607875824,-0.09989909082651138,0.16373106837272644,-0.4837523400783539,-0.006080362480133772,0.23853173851966858,-0.6493383646011353,-0.040108442306518555,0.275267630815506,-0.748451828956604,-0.06341838091611862,0.2975603938102722,-0.8385560512542725,-0.07920912653207779,0.07892885059118271,-0.5129639506340027,-0.018712904304265976,0.08675722032785416,-0.7577772736549377,-0.0671580359339714,0.0964094027876854,-0.8902426958084106,-0.09615148603916168,0.09840568900108337,-0.9951463937759399,-0.10913001745939255,-0.004785040393471718,-0.4812285602092743,-0.040108323097229004,0.019716599956154823,-0.6448578834533691,-0.12659534811973572,0.06565505266189575,-0.5128568410873413,-0.14229820668697357,0.08683712780475616,-0.4004583954811096,-0.12667271494865417,-0.08237471431493759,-0.41060328483581543,-0.06422344595193863,-0.04436807334423065,-0.5091536641120911,-0.14156582951545715,0.0060584209859371185,-0.426289826631546,-0.1491020768880844,0.03334596008062363,-0.34330320358276367,-0.1356213390827179
peace_sign,0.0,0.0,0.0,0.11033551394939423,-0.0958096832036972,-0.04080144315958023,0.17052710056304932,-0.24490466713905334,-0.05626063421368599,0.17433205246925354,-0.3783498704433441,-0.07833188027143478,0.15597063302993774,-0.4947735667228699,-0.09547288715839386,0.16605550050735474,-0.48083189129829407,0.0014195573749020696,0.244496688246727,-0.6420276165008545,-0.034165605902671814,0.28432583808898926,-0.7422555088996887,-0.05955473333597183,0.30842325091362,-0.8329771757125854,-0.07663383334875107,0.08343447744846344,-0.5086004137992859,-0.015194863080978394,0.09312154352664948,-0.7508738040924072,-0.06612638384103775,0.10328944027423859,-0.8866353034973145,-0.09752537310123444,0.10493059456348419,-0.9944795370101929,-0.11213333904743195,0.0008014510967768729,-0.47707006335258484,-0.04024454578757286,0.024965092539787292,-0.6428145170211792,-0.12614262104034424,0.07146254181861877,-0.5154880285263062,-0.14126825332641602,0.09399500489234924,-0.40402472019195557,-0.1254751980304718,-0.07710693031549454,-0.40751320123672485,-0.06772466748952866,-0.03877471759915352,-0.5099312663078308,-0.1414032131433487,0.011468149721622467,-0.43317878246307373,-0.14728876948356628,0.0405978187918663,-0.35276684165000916,-0.13337622582912445
peace_sign,0.0,0.0,0.0,0.11302214115858078,-0.08773139864206314,-0.04669218137860298,0.1772715300321579,-0.23080463707447052,-0.06548868864774704,0.17982009053230286,-0.3677385747432709,-0.08934608101844788,0.16409586369991302,-0.48560240864753723,-0.10759637504816055,0.1697564721107483,-0.4742926061153412,-0.006165856029838324,0.24947214126586914,-0.6368423104286194,-0.044289480894804,0.2890957295894623,-0.7371243834495544,-0.06992963701486588,0.3131376802921295,-0.8297761082649231,-0.08669501543045044,0.08714573830366135,-0.5060403347015381,-0.020457910373806953,0.10011881589889526,-0.7520161867141724,-0.0734357163310051,0.11117811501026154,-0.8865866661071777,-0.1032319888472557,0.11426063627004623,-0.9934508204460144,-0.11591500788927078,0.003469971939921379,-0.47902679443359375,-0.043537113815546036,0.037590257823467255,-0.642017662525177,-0.13377691805362701,0.08103199303150177,-0.50599604845047,-0.1470440924167633,0.10010161250829697,-0.3898380994796753,-0.1283450871706009,-0.07437141984701157,-0.41402342915534973,-0.06928732991218567,-0.027814669534564018,-0.50751131772995,-0.14743250608444214,0.019649136811494827,-0.41994142532348633,-0.15263745188713074,0.042198870331048965,-0.334231436252594,-0.13664649426937103
peace_sign,0.0,0.0,0.0,0.11171365529298782,-0.08279990404844284,-0.049094222486019135,0.17606320977210999,-0.22398552298545837,-0.06864076107740402,0.18175797164440155,-0.3634313642978668,-0.09277408570051193,0.16743335127830505,-0.48644503951072693,-0.11103212833404541,0.1694873571395874,-0.47143784165382385,-0.009258363395929337,0.2528238594532013,-0.6398154497146606,-0.04614173620939255,0.2921271026134491,-0.7417393922805786,-0.07095527648925781,0.3153243064880371,-0.8360186815261841,-0.08764348179101944,0.08736465871334076,-0.5044398307800293,-0.021723875775933266,0.10063829272985458,-0.7534723281860352,-0.07346151024103165,0.11343244463205338,-0.8870000243186951,-0.10285111516714096,0.11756367236375809,-0.9930652976036072,-0.11591774225234985,0.004233077634125948,-0.4790516793727875,-0.042889248579740524,0.039128419011831284,-0.6486820578575134,-0.13167113065719604,0.08454304933547974,-0.510718584060669,-0.1443367451429367,0.10337698459625244,-0.39413341879844666,-0.12613818049430847,-0.07218200713396072,-0.41527193784713745,-0.0670270323753357,-0.021365715190768242,-0.5118094086647034,-0.14566673338413239,0.026701411232352257,-0.4216225743293762,-0.1514081358909607,0.047608841210603714,-0.3327811062335968,-0.13604752719402313
open_palm,0.0,0.0,0.0,-0.11541883647441864,-0.09426474571228027,-0.04024120792746544,-0.21305659413337708,-0.25735265016555786,-0.05746247619390488,-0.2934069037437439,-0.3751305341720581,-0.07392442226409912,-0.3789885938167572,-0.443326860666275,-0.08984100073575974,-0.1555732935667038,-0.504472553730011,-0.015058872289955616,-0.21072031557559967,-0.7016520500183105,-0.048618536442518234,-0.2431407868862152,-0.8214355707168579,-0.07863187789916992,-0.26723894476890564,-0.9243635535240173,-0.10151755809783936,-0.07690204679965973,-0.5275781154632568,-0.026045331731438637,-0.10392393171787262,-0.7451631426811218,-0.04994133114814758,-0.11688362061977386,-0.8808238506317139,-0.07688550651073456,-0.12696513533592224,-0.9919071793556213,-0.0977700799703598,0.0019547853153198957,-0.5003030896186829,-0.04525722563266754,0.003356984816491604,-0.6895718574523926,-0.07497075200080872,0.005594296380877495,-0.8044325709342957,-0.09876041114330292,0.003714054124429822,-0.9034844040870667,-0.11719750612974167,0.07988759130239487,-0.43455106019973755,-0.06907310336828232,0.11930080503225327,-0.55561363697052,-0.09694056957960129,0.15064148604869843,-0.6354706883430481,-0.10821867734193802,0.17818516492843628,-0.7105543613433838,-0.11632667481899261
open_palm,0.0,0.0,0.0,-0.1343742311000824,-0.09622392803430557,-0.0401870533823967,-0.24076887965202332,-0.2810644507408142,-0.04973161965608597,-0.32280388474464417,-0.42202481627464294,-0.059063274413347244,-0.41071945428848267,-0.5006184577941895,-0.06569140404462814,-0.1737368404865265,-0.5180906057357788,0.00931036751717329,-0.2238268107175827,-0.7082094550132751,-0.012789835222065449,-0.25211361050605774,-0.8194705247879028,-0.03610517829656601,-0.27404654026031494,-0.9178253412246704,-0.05507230758666992,-0.08686699718236923,-0.5408003330230713,0.0008824472897686064,-0.11402402818202972,-0.7550592422485352,-0.010494047775864601,-0.12689971923828125,-0.885694682598114,-0.029109856113791466,-0.13732360303401947,-0.9905261993408203,-0.04401474446058273,0.0020672252867370844,-0.5139784216880798,-0.0178986843675375,-0.0034355786629021168,-0.6956420540809631,-0.040904540568590164,-0.005879759788513184,-0.8070824146270752,-0.06028216704726219,-0.011310749687254429,-0.902862012386322,-0.07428719103336334,0.0909125804901123,-0.4534183144569397,-0.041849296540021896,0.12731313705444336,-0.5833294987678528,-0.06381676346063614,0.1563647836446762,-0.6621897220611572,-0.07174043357372284,0.1814367026090622,-0.735748827457428,-0.07695931941270828
open_palm,0.0,0.0,0.0,0.11899138242006302,-0.0919373631477356,-0.04699345678091049,0.19612693786621094,-0.24996188282966614,-0.07067044079303741,0.26214200258255005,-0.38435718417167664,-0.09410972893238068,0.32073554396629333,-0.48033076524734497,-0.11815843731164932,0.10883535444736481,-0.4941907823085785,-0.053019020706415176,0.11902903020381927,-0.6944825649261475,-0.09428878873586655,0.11759653687477112,-0.8190391063690186,-0.12453719228506088,0.11228751391172409,-0.9250742197036743,-0.14777366816997528,0.032333143055438995,-0.507016122341156,-0.06611064821481705,0.029537593945860863,-0.7316049337387085,-0.10428394377231598,0.027606580406427383,-0.8788357973098755,-0.13482923805713654,0.020882224664092064,-0.9997819662094116,-0.1568390280008316,-0.039407286792993546,-0.46674418449401855,-0.0855707973241806,-0.07184159755706787,-0.6713897585868835,-0.12778569757938385,-0.09133036434650421,-0.8031542897224426,-0.1626906841993332,-0.10688845068216324,-0.9137197136878967,-0.1869775652885437,-0.10666020214557648,-0.383645623922348,-0.10929518193006516,-0.18058031797409058,-0.5005103945732117,-0.1576114147901535,-0.2330685406923294,-0.5801774859428406,-0.18513557314872742,-0.27935007214546204,-0.6530402302742004,-0.20164863765239716
open_palm,0.0,0.0,0.0,-0.12442824989557266,-0.08937276154756546,-0.04011508449912071,-0.23468203842639923,-0.25630655884742737,-0.053686510771512985,-0.3183140754699707,-0.37775489687919617,-0.06674152612686157,-0.40596356987953186,-0.440014511346817,-0.07897425442934036,-0.18736255168914795,-0.4831866919994354,-0.008747215382754803,-0.2534520924091339,-0.6697647571563721,-0.039378710091114044,-0.28709301352500916,-0.785851776599884,-0.06637398898601532,-0.3084378242492676,-0.8870817422866821,-0.08690344542264938,-0.10447163879871368,-0.5150393843650818,-0.01854025386273861,-0.1461757868528366,-0.7354296445846558,-0.03940650820732117,-0.16560481488704681,-0.8730039596557617,-0.06325650215148926,-0.17797309160232544,-0.9840353727340698,-0.08104926347732544,-0.015836788341403008,-0.49578696489334106,-0.03697386011481285,-0.032732799649238586,-0.6894436478614807,-0.06445451825857162,-0.042551904916763306,-0.8023239374160767,-0.0855356976389885,-0.05238811671733856,-0.8975638151168823,-0.10094542056322098,0.07616186141967773,-0.43988344073295593,-0.06014411523938179,0.10613332688808441,-0.5705093741416931,-0.08421806246042252,0.13012410700321198,-0.6543236970901489,-0.09261374920606613,0.15103667974472046,-0.7321926355361938,-0.09843761473894119
